mal_id,title,title_japanese,url,image_url,type,status,score,scored_by,start_date,end_date,synopsis,rank,popularity,members,favorites,genres,studios,themes,demographics,source,rating,episodes,season,year,producers,explicit_genres,licensors,streaming
27853,1-nen 1-kumi,1ねん1くみ,https://myanimelist.net/anime/27853/1-nen_1-kumi,https://cdn.myanimelist.net/images/anime/6/67469.jpg,OVA,Finished Airing,,,2002-01-01T00:00:00+00:00,,"Based on a well known children's book series by Ryugi Goto (Story) and Hasegawa Tomoko (Illustrations).

Follows the adventure of a naughty boy and the rest of the kids in his classroom.",17091.0,21757,233,1,[],['Toei Animation'],['School'],['Kids'],Unknown,G - All Ages,1.0,,,[],[],[],[]
54427,1-nensei Daikatsuyaku DVD: Mirai no Shougakkou Tanken,1ねんせいだいかつやくDVD みらいの しょうがっこう たんけん,https://myanimelist.net/anime/54427/1-nensei_Daikatsuyaku_DVD__Mirai_no_Shougakkou_Tanken,https://cdn.myanimelist.net/images/anime/1273/133254.jpg,OVA,Finished Airing,,,2012-01-01T00:00:00+00:00,,,17092.0,23650,152,0,['Action'],[],['Anthropomorphic'],['Kids'],Unknown,PG - Children,1.0,,,[],[],[],[]
34190,1-ri Botchi no Ookami to 7-hiki no Ko Yagi,１人ぼっちの狼と７ひきの子やぎ,https://myanimelist.net/anime/34190/1-ri_Botchi_no_Ookami_to_7-hiki_no_Ko_Yagi,https://cdn.myanimelist.net/images/anime/1327/147321.jpg,OVA,Finished Airing,,,1994-01-15T00:00:00+00:00,,An adaptation of the The Wolf and The Seven Little Goats story.,17093.0,19188,386,0,['Fantasy'],['Animation Studio Wagumi'],[],['Kids'],Book,G - All Ages,1.0,,,[],[],[],[]
36745,1/100 Rice Planting,1/100 RICE Planting,https://myanimelist.net/anime/36745/1_100_Rice_Planting,https://cdn.myanimelist.net/images/anime/12/88866.jpg,ONA,Finished Airing,4.89,669.0,2016-06-26T00:00:00+00:00,,"Genki-kun figures use mechanized transplanters to sow eighty thousand rice seedlings in an idyllic field close to where the mountains meet the plains.

[Written by MAL Rewrite]",13774.0,14153,1174,0,['Slice of Life'],[],[],[],Original,G - All Ages,1.0,,,['Terada Mokei'],[],[],[]
36746,1/100 Shibuya Crossing,1/100 SHIBUYA Crossing,https://myanimelist.net/anime/36746/1_100_Shibuya_Crossing,https://cdn.myanimelist.net/images/anime/2/88867.jpg,ONA,Finished Airing,5.1,656.0,2015-06-28T00:00:00+00:00,,"A thousand Genki-kun figures scramble across the famous Shibuya Crossing in Tokyo—the busiest street intersection in the world. Despite it being so crowded, everyone manages to safely make it across!

[Written by MAL Rewrite]",13515.0,14079,1194,1,['Slice of Life'],[],[],[],Original,G - All Ages,1.0,,,['Terada Mokei'],[],[],[]
36747,1/100 Train Station,1/100 TRAIN Station,https://myanimelist.net/anime/36747/1_100_Train_Station,https://cdn.myanimelist.net/images/anime/3/88868.jpg,ONA,Finished Airing,5.09,672.0,2017-07-24T00:00:00+00:00,,"Thousands of Genki-kun—1:100 scale paper people—move about within a bustling train station during the commuter rush. An x-ray effect reveals just how packed the train interiors are with passengers!

[Written by MAL Rewrite]",13535.0,13985,1231,0,['Slice of Life'],[],[],[],Original,G - All Ages,1.0,,,['Terada Mokei'],[],[],[]
27845,10-piki no Kaeru,10ぴきのかえる,https://myanimelist.net/anime/27845/10-piki_no_Kaeru,https://cdn.myanimelist.net/images/anime/8/67461.jpg,OVA,Finished Airing,,,1998-03-13T00:00:00+00:00,1998-03-21T00:00:00+00:00,"Ten frogs set out in search of adventure in their swamp, sailing in a boat made from a running shoe. Based on the children's book by Hisako Madokoro and Michiko Nakagawa, the story of the frogs returned in a second episode, in which they went to a summer festival. Each episode has 2 stories in it.

(Source: The Anime Encyclopedia)",17094.0,20417,307,1,[],"['Toei Animation', 'Trans Arts']",[],['Kids'],Picture book,G - All Ages,4.0,,,['Toei Video'],[],[],[]
51271,10-shuunen da yo! Chibi Maruko-chan,10周年だよ! ちびまる子ちゃん,https://myanimelist.net/anime/51271/10-shuunen_da_yo_Chibi_Maruko-chan,https://cdn.myanimelist.net/images/anime/1886/121470.jpg,OVA,Finished Airing,,,1996-11-21T00:00:00+00:00,,,19609.0,20654,294,2,['Comedy'],[],[],['Shoujo'],Manga,G - All Ages,1.0,,,[],[],[],[]
57472,100 Gaji Gobaeg,100가지 고백,https://myanimelist.net/anime/57472/100_Gaji_Gobaeg,https://cdn.myanimelist.net/images/anime/1152/140201.jpg,Music,Finished Airing,6.05,119.0,2023-12-06T00:00:00+00:00,,Music video for the song 100 Gaji Gobaeg by Vincent Blue.,,21504,247,0,['Romance'],[],['Music'],[],Original,G - All Ages,1.0,,,[],[],[],[]
55408,100 Manten☆Pax Salomena,壱百満点☆パクスサロメーナ,https://myanimelist.net/anime/55408/100_Manten☆Pax_Salomena,https://cdn.myanimelist.net/images/anime/1288/149913.jpg,Music,Finished Airing,5.83,210.0,2023-05-21T00:00:00+00:00,,Music video for the song 100 Manten☆Pax Salomena by Hyakumantenbara Salome.,,19537,362,1,[],[],['Music'],[],Original,PG-13 - Teens 13 or older,1.0,,,[],[],[],[]
7374,100%,100%,https://myanimelist.net/anime/7374/100,https://cdn.myanimelist.net/images/anime/4/17650.jpg,OVA,Finished Airing,5.14,316.0,1990-09-07T00:00:00+00:00,,"A pretty 22-year-old girl leaves university and gets her dream job as a TV newscaster, only to discover that life is tough at the top. Adaptation of the ""Young Action"" manga by Michio Yanagisawa.

(Source: AniDB)",13430.0,13900,1256,0,['Drama'],[],[],[],Unknown,R+ - Mild Nudity,1.0,,,['Nippon Animation'],[],[],[]
35447,100% Pascal-sensei,100%パスカル先生,https://myanimelist.net/anime/35447/100_Pascal-sensei,https://cdn.myanimelist.net/images/anime/11/85447.jpg,ONA,Finished Airing,5.37,300.0,2016-10-15T00:00:00+00:00,2017-03-15T00:00:00+00:00,"The story centers around a mole elementary school teacher called Pascal who is so dumb that he cannot even write his own name correctly. Pascal is whimsical and he does whatever he wants in his classroom.

(Source: Wikipedia)",12920.0,15366,849,0,['Comedy'],[],[],['Kids'],Manga,G - All Ages,6.0,,,[],[],[],[]
34052,100% Pascal-sensei (TV),100%パスカル先生 (TV),https://myanimelist.net/anime/34052/100_Pascal-sensei_TV,https://cdn.myanimelist.net/images/anime/10/86858.jpg,TV,Finished Airing,5.74,1396.0,2017-04-15T00:00:00+00:00,2017-12-16T00:00:00+00:00,"The story centers around an elementary school teacher who is so stupid that he cannot even write his own name. He does whatever he likes in his classroom. Plus, by all appearances, he is not human.

(Source: ANN)",11513.0,10534,3339,5,['Comedy'],['OLM'],[],['Kids'],Manga,PG - Children,36.0,spring,2017.0,"['Dentsu', 'Shogakukan-Shueisha Productions', 'Asatsu DK', 'Mainichi Broadcasting System', 'Nippon Columbia', 'Shogakukan', 'Sumitomo']",[],[],['Crunchyroll']
39208,100% Renewable Energy,100% Renewable Energy,https://myanimelist.net/anime/39208/100_Renewable_Energy,https://cdn.myanimelist.net/images/anime/1626/98877.jpg,Special,Finished Airing,5.58,399.0,2012-03-01T00:00:00+00:00,,Short film directed by Amika Kubo and sponsored by WWF Japan as part of their campaign to move Japan away from nuclear energy and towards the use of renewable energy.,12233.0,15509,817,0,[],[],['Music'],[],Original,G - All Ages,1.0,,,[],[],[],[]
41380,100-man no Inochi no Ue ni Ore wa Tatteiru,100万の命の上に俺は立っている,https://myanimelist.net/anime/41380/100-man_no_Inochi_no_Ue_ni_Ore_wa_Tatteiru,https://cdn.myanimelist.net/images/anime/1506/117717.jpg,TV,Finished Airing,6.52,161906.0,2020-10-02T00:00:00+00:00,2020-12-18T00:00:00+00:00,"Yuusuke Yotsuya has always disliked Tokyo, but he especially hates the people who live in it. He would rather thrive in a virtual world than try to get along with those around him. At the end of one school day, he sees the popular athlete Iu Shindou talking to Kusue Hakozaki, who spends less time in school due to illness. But when he looks away from the two and back again, they have seemingly disappeared.

Mere moments later, Yotsuya enters a state of free-fall, and the world begins to change around him. Dropping into a large pool of water, the first thing he sees when he comes to his senses is an assortment of enormous monsters. He soon finds out that he has been brought into a game world by Shindou and Hakozaki and that he must complete a quest within 14 days.

There is one thing that separates this world from the real world: anyone who dies will be brought back to life in 30 seconds as long as one party member is alive. Tasked with numerous quests that increase in difficulty over time, Yotsuya, Shindou, and Hakozaki attempt to discover the mystery behind the perplexing game world.

[Written by MAL Rewrite]",7107.0,826,324016,701,"['Action', 'Adventure', 'Drama', 'Fantasy']",['Maho Film'],['Isekai'],['Shounen'],Manga,PG-13 - Teens 13 or older,12.0,fall,2020.0,"['Lantis', 'Warner Bros. Japan']",[],['Crunchyroll'],"['Crunchyroll', 'Netflix']"
44881,100-man no Inochi no Ue ni Ore wa Tatteiru 2nd Season,100万の命の上に俺は立っている,https://myanimelist.net/anime/44881/100-man_no_Inochi_no_Ue_ni_Ore_wa_Tatteiru_2nd_Season,https://cdn.myanimelist.net/images/anime/1424/117718.jpg,TV,Finished Airing,6.79,85676.0,2021-07-10T00:00:00+00:00,2021-09-25T00:00:00+00:00,"Once again, the Game Master's world of quests unexpectedly pulls in Yuusuke Yotsuya and the rest of this old team. Accompanied by the newest addition, Keita Torii, the team reunites with Kahabell, still unaware of their actions' impact on this world. 

After bidding Kahabell farewell, the team sets out on their newly appointed quest—an offering of a Jiffon Buffalo at Vaikdamnia on Jiffon Island. However, as their journey to the island commences, the team shortly finds that the quest is not as simple as it initially seemed.

In fact, the island is terrorized by orcs that have made a deal with its inhabitants: instead of devouring the islanders, the orcs will be granted buffalo. With the growing shortage of buffalo, the annual Vaikdamnia festival cannot proceed. But, given the importance of the team's quest, they are left with the obvious choice—rid the island of the orcs and save the islanders.

[Written by MAL Rewrite]",5509.0,1453,182088,640,"['Action', 'Adventure', 'Drama', 'Fantasy']",['Maho Film'],['Isekai'],['Shounen'],Manga,PG-13 - Teens 13 or older,12.0,summer,2021.0,['Warner Bros. Japan'],[],[],"['Crunchyroll', 'Ani-One Asia', 'Aniplus TV', 'Laftel', 'iQIYI']"
48976,100-man no Inochi no Ue ni Ore wa Tatteiru Recap,100万の命の上に俺は立っている,https://myanimelist.net/anime/48976/100-man_no_Inochi_no_Ue_ni_Ore_wa_Tatteiru_Recap,https://cdn.myanimelist.net/images/anime/1453/122534.jpg,TV Special,Finished Airing,6.28,1306.0,2021-07-02T00:00:00+00:00,,Recap of the first season of 100-man no Inochi no Ue ni Ore wa Tatteiru airing before second season.,8588.0,10198,3696,4,"['Action', 'Adventure', 'Drama', 'Fantasy']",['Maho Film'],['Isekai'],['Shounen'],Manga,PG-13 - Teens 13 or older,1.0,,,[],[],[],[]
5133,100-man-nen Chikyuu no Tabi: Bander Book,100万年地球の旅 バンダーブック,https://myanimelist.net/anime/5133/100-man-nen_Chikyuu_no_Tabi__Bander_Book,https://cdn.myanimelist.net/images/anime/1392/147715.jpg,TV Special,Finished Airing,5.96,1235.0,1978-08-27T00:00:00+00:00,,"To escape the explosion of their ship caused by a terrorist attack, the parents of a young baby put him inside an escape pod and send him out before dying. The pod ends up on a planet inhabited by beings able to transform themselves into animals by using a special ring. The young baby is rescued by the royal family, and grows up to become the prince.

When the planet is attacked by pirates, he will be brought by force to Earth and discover everything about his own origins, and forgotten brother.

(Source: AniDB)",10409.0,11507,2520,3,['Sci-Fi'],['Tezuka Productions'],[],[],Original,R+ - Mild Nudity,1.0,,,['Nippon Television Network'],[],[],[]
62045,100-mankai Umarekawattemo,100万回生まれ変わっても,https://myanimelist.net/anime/62045/100-mankai_Umarekawattemo,https://cdn.myanimelist.net/images/anime/1300/151817.jpg,Music,Finished Airing,,,2025-07-13T00:00:00+00:00,,"Music video for the song 100-mankai Umarekawattemo, performed by Gero.",,28849,53,0,[],[],['Music'],[],Original,PG-13 - Teens 13 or older,1.0,,,[],[],[],[]
61102,100-mannen no Shiawase!!,100万年の幸せ!!,https://myanimelist.net/anime/61102/100-mannen_no_Shiawase,https://cdn.myanimelist.net/images/anime/1733/148187.jpg,Music,Finished Airing,,,2020-05-06T00:00:00+00:00,,Music video for the song 100-mannen no Shiawase!! by Kazuyoshi Saitou. The song was featured as the eleventh ending of Chibi Maruko-chan (1995).,,25191,115,0,['Slice of Life'],[],['Music'],['Shoujo'],Manga,G - All Ages,1.0,,,[],[],[],[]
56934,100-nen Jidai,１００年時代,https://myanimelist.net/anime/56934/100-nen_Jidai,https://cdn.myanimelist.net/images/anime/1015/139148.jpg,Music,Finished Airing,,,2020-12-01T00:00:00+00:00,,Music video for the song 100-nen Jidai by Harumi Ooki that was featured on NHK's Minna no Uta program.,,22101,216,0,[],[],['Music'],['Kids'],Original,G - All Ages,1.0,,,['NHK'],[],[],[]
48352,100-nichikan Ikita Wani,100日間生きたワニ,https://myanimelist.net/anime/48352/100-nichikan_Ikita_Wani,https://cdn.myanimelist.net/images/anime/1871/115717.jpg,Movie,Finished Airing,5.85,192.0,2021-07-09T00:00:00+00:00,,"The story centers on a crocodile living a normal life, unaware that he is due to die in 100 days. The crocodile spends ordinary days with his animal companions.

(Source: ANN)",10986.0,13758,1301,1,['Slice of Life'],['Toho Interactive Animation'],['Anthropomorphic'],[],Manga,G - All Ages,1.0,,,[],[],[],[]
49414,100-nichikan Ikita Wani X Bourbon,映画 100日間生きたワニ X Bourbon,https://myanimelist.net/anime/49414/100-nichikan_Ikita_Wani_X_Bourbon,https://cdn.myanimelist.net/images/anime/1985/127901.jpg,CM,Finished Airing,5.32,133.0,2021-07-02T00:00:00+00:00,,,,19673,354,0,['Slice of Life'],[],['Anthropomorphic'],[],Manga,G - All Ages,1.0,,,[],[],[],[]
53917,1000-mankai Hug Nanda,1000万回ハグなんだ,https://myanimelist.net/anime/53917/1000-mankai_Hug_Nanda,https://cdn.myanimelist.net/images/anime/1793/131968.jpg,Music,Finished Airing,6.34,287.0,2022-12-21T00:00:00+00:00,,,,16552,636,0,[],['CloverWorks'],"['Music', 'School']",[],Original,PG-13 - Teens 13 or older,1.0,,,[],[],[],[]
1549,1000-nen Joou: Queen Millennia,1000年女王 Queen Millennia,https://myanimelist.net/anime/1549/1000-nen_Joou__Queen_Millennia,https://cdn.myanimelist.net/images/anime/1/2398.jpg,Movie,Finished Airing,6.74,2017.0,1982-03-13T00:00:00+00:00,,"AD 1999, the Earth was in a critical situation; a planet Lar Metal was approaching to the Earth. Meanwhile, Yukino Yayoi was heard about Lar Metal from Dr. Amamori of Tokyo Observatory. She was a junior high school teacher, but she also worked for Dr. Amamori who appreciated her astronomical knowledge. Actually Yukino Yayoi was Queen Millennia who had come from Lar Metal 1000 years before, and she had been watching human beings since then.

Soon, numerous meteors fell on the Earth, and people were in panic. In this catastrophe, Hajime, who was a student of Yayoi, came to help Yayoi. Yayoi invited him into a big cave under the ground.

(Source: AnimeNfo)",5811.0,8754,5813,11,"['Adventure', 'Drama', 'Fantasy', 'Sci-Fi']",['Toei Animation'],[],[],Manga,PG-13 - Teens 13 or older,1.0,,,[],[],[],[]
